,taxon,structural_zero (Microcompartment = Endosphere),structural_zero (Microcompartment = Phyllosphere),structural_zero (Microcompartment = Rhizosphere)
3845,ASV4719,FALSE,TRUE,TRUE
3846,ASV4720,FALSE,FALSE,TRUE
3847,ASV4721,TRUE,FALSE,TRUE
3848,ASV4722,TRUE,FALSE,TRUE
3849,ASV4724,TRUE,FALSE,TRUE
3850,ASV4725,TRUE,FALSE,TRUE
3851,ASV4726,TRUE,FALSE,TRUE
3852,ASV4729,TRUE,FALSE,FALSE
3853,ASV4730,TRUE,FALSE,FALSE
3854,ASV4732,TRUE,FALSE,TRUE
3855,ASV4733,TRUE,FALSE,TRUE
3856,ASV4734,TRUE,FALSE,FALSE
3857,ASV4735,TRUE,FALSE,TRUE
3858,ASV4736,TRUE,TRUE,FALSE
3859,ASV4737,FALSE,TRUE,TRUE
3860,ASV4740,FALSE,TRUE,FALSE
3861,ASV4741,TRUE,TRUE,FALSE
3862,ASV4742,TRUE,TRUE,FALSE
3863,ASV4743,TRUE,TRUE,FALSE
3864,ASV4744,FALSE,TRUE,FALSE
3865,ASV4745,TRUE,TRUE,FALSE
3866,ASV4746,TRUE,TRUE,FALSE
3867,ASV4747,TRUE,TRUE,FALSE
3868,ASV4748,FALSE,TRUE,FALSE
3869,ASV4749,FALSE,FALSE,FALSE
3870,ASV4750,TRUE,FALSE,FALSE
3871,ASV4751,TRUE,TRUE,FALSE
3872,ASV4752,TRUE,TRUE,FALSE
3873,ASV4753,FALSE,TRUE,TRUE
3874,ASV4754,TRUE,FALSE,TRUE
3875,ASV4755,TRUE,FALSE,TRUE
3876,ASV4756,TRUE,FALSE,TRUE
3877,ASV4757,TRUE,FALSE,TRUE
3878,ASV4759,TRUE,TRUE,FALSE
3879,ASV4760,TRUE,TRUE,FALSE
3880,ASV4761,TRUE,FALSE,TRUE
3881,ASV4762,TRUE,FALSE,TRUE
3882,ASV4763,TRUE,TRUE,FALSE
3883,ASV4764,TRUE,TRUE,FALSE
3884,ASV4765,FALSE,FALSE,FALSE
3885,ASV4766,TRUE,TRUE,FALSE
3886,ASV4767,FALSE,TRUE,TRUE
3887,ASV4768,TRUE,FALSE,FALSE
3888,ASV4769,TRUE,FALSE,FALSE
3889,ASV4771,TRUE,TRUE,FALSE
3890,ASV4773,FALSE,TRUE,TRUE
3891,ASV4774,TRUE,FALSE,TRUE
3892,ASV4775,TRUE,FALSE,TRUE
3893,ASV4778,TRUE,FALSE,TRUE
3894,ASV4779,TRUE,FALSE,TRUE
3895,ASV4780,TRUE,TRUE,FALSE
3896,ASV4781,FALSE,TRUE,FALSE
3897,ASV4782,TRUE,FALSE,FALSE
3898,ASV4783,TRUE,FALSE,TRUE
3899,ASV4785,TRUE,FALSE,TRUE
3900,ASV4786,TRUE,TRUE,FALSE
3901,ASV4787,TRUE,TRUE,FALSE
3902,ASV4788,TRUE,FALSE,TRUE
3903,ASV4789,FALSE,TRUE,TRUE
3904,ASV4790,FALSE,TRUE,TRUE
3905,ASV4792,TRUE,FALSE,FALSE
3906,ASV4794,TRUE,TRUE,FALSE
3907,ASV4795,TRUE,FALSE,FALSE
3908,ASV4796,TRUE,TRUE,FALSE
3909,ASV4797,TRUE,TRUE,FALSE
3910,ASV4798,TRUE,TRUE,FALSE
3911,ASV4800,TRUE,FALSE,FALSE
3912,ASV4801,TRUE,FALSE,FALSE
3913,ASV4802,FALSE,TRUE,FALSE
3914,ASV4805,FALSE,TRUE,TRUE
3915,ASV4807,TRUE,FALSE,TRUE
3916,ASV4809,TRUE,FALSE,TRUE
3917,ASV4810,TRUE,FALSE,TRUE
3918,ASV4811,TRUE,FALSE,TRUE
3919,ASV4812,TRUE,FALSE,TRUE
3920,ASV4813,TRUE,FALSE,TRUE
3921,ASV4814,TRUE,FALSE,TRUE
3922,ASV4815,TRUE,FALSE,TRUE
3923,ASV4816,TRUE,FALSE,TRUE
3924,ASV4818,TRUE,FALSE,TRUE
3925,ASV4819,TRUE,FALSE,TRUE
3926,ASV4820,TRUE,FALSE,FALSE
3927,ASV4821,TRUE,FALSE,TRUE
3928,ASV4822,TRUE,FALSE,FALSE
3929,ASV4823,TRUE,FALSE,FALSE
3930,ASV4824,TRUE,FALSE,FALSE
3931,ASV4825,TRUE,FALSE,FALSE
3932,ASV4826,TRUE,TRUE,FALSE
3933,ASV4827,TRUE,FALSE,TRUE
3934,ASV4828,TRUE,TRUE,FALSE
3935,ASV4829,FALSE,TRUE,FALSE
3936,ASV4830,FALSE,TRUE,FALSE
3937,ASV4831,TRUE,TRUE,FALSE
3938,ASV4832,TRUE,FALSE,FALSE
3939,ASV4834,FALSE,TRUE,FALSE
3940,ASV4836,TRUE,FALSE,TRUE
3941,ASV4837,TRUE,FALSE,TRUE
3942,ASV4838,TRUE,FALSE,FALSE
3943,ASV4839,TRUE,FALSE,TRUE
3944,ASV4840,TRUE,FALSE,FALSE
3945,ASV4841,TRUE,FALSE,FALSE
3946,ASV4842,TRUE,FALSE,TRUE
3947,ASV4844,TRUE,FALSE,TRUE
3948,ASV4845,TRUE,FALSE,TRUE
3949,ASV4846,FALSE,TRUE,FALSE
3950,ASV4847,TRUE,FALSE,TRUE
3951,ASV4848,TRUE,TRUE,FALSE
3952,ASV4849,TRUE,TRUE,FALSE
3953,ASV4850,TRUE,TRUE,FALSE
3954,ASV4851,TRUE,TRUE,FALSE
3955,ASV4852,TRUE,TRUE,FALSE
3956,ASV4854,TRUE,TRUE,FALSE
3957,ASV4856,TRUE,TRUE,FALSE
3958,ASV4858,TRUE,TRUE,FALSE
3959,ASV4859,FALSE,FALSE,FALSE
3960,ASV4860,TRUE,TRUE,FALSE
3961,ASV4862,TRUE,TRUE,FALSE
3962,ASV4863,TRUE,TRUE,FALSE
3963,ASV4864,TRUE,FALSE,FALSE
3964,ASV4865,FALSE,TRUE,FALSE
3965,ASV4866,FALSE,TRUE,TRUE
3966,ASV4867,FALSE,FALSE,TRUE
3967,ASV4869,TRUE,FALSE,TRUE
3968,ASV4870,TRUE,FALSE,TRUE
3969,ASV4871,TRUE,FALSE,TRUE
3970,ASV4872,TRUE,FALSE,TRUE
3971,ASV4873,TRUE,FALSE,TRUE
3972,ASV4874,TRUE,FALSE,TRUE
3973,ASV4875,FALSE,TRUE,FALSE
3974,ASV4877,TRUE,FALSE,TRUE
3975,ASV4878,TRUE,FALSE,TRUE
3976,ASV4879,TRUE,FALSE,TRUE
3977,ASV4881,TRUE,TRUE,FALSE
3978,ASV4882,TRUE,TRUE,FALSE
3979,ASV4883,TRUE,TRUE,FALSE
3980,ASV4884,TRUE,FALSE,TRUE
3981,ASV4885,TRUE,FALSE,TRUE
3982,ASV4886,TRUE,FALSE,TRUE
3983,ASV4888,TRUE,TRUE,FALSE
3984,ASV4889,FALSE,FALSE,FALSE
3985,ASV4890,TRUE,FALSE,FALSE
3986,ASV4892,TRUE,TRUE,FALSE
3987,ASV4893,FALSE,FALSE,FALSE
3988,ASV4894,TRUE,TRUE,FALSE
3989,ASV4895,TRUE,TRUE,FALSE
3990,ASV4896,TRUE,FALSE,FALSE
3991,ASV4897,TRUE,TRUE,FALSE
3992,ASV4898,TRUE,TRUE,FALSE
3993,ASV4899,FALSE,TRUE,FALSE
3994,ASV4900,TRUE,FALSE,FALSE
3995,ASV4901,FALSE,TRUE,FALSE
3996,ASV4902,FALSE,TRUE,FALSE
3997,ASV4903,FALSE,TRUE,TRUE
3998,ASV4904,FALSE,TRUE,TRUE
3999,ASV4905,TRUE,FALSE,TRUE
4000,ASV4906,TRUE,FALSE,TRUE
4001,ASV4908,TRUE,FALSE,FALSE
4002,ASV4909,TRUE,FALSE,FALSE
4003,ASV4913,TRUE,FALSE,TRUE
4004,ASV4914,TRUE,FALSE,TRUE
4005,ASV4916,TRUE,FALSE,FALSE
4006,ASV4917,TRUE,TRUE,FALSE
4007,ASV4918,TRUE,FALSE,FALSE
4008,ASV4919,TRUE,FALSE,TRUE
4009,ASV4920,TRUE,FALSE,TRUE
4010,ASV4921,TRUE,FALSE,TRUE
4011,ASV4922,TRUE,FALSE,FALSE
4012,ASV4923,TRUE,FALSE,TRUE
4013,ASV4924,TRUE,FALSE,TRUE
4014,ASV4927,TRUE,TRUE,FALSE
4015,ASV4930,TRUE,FALSE,FALSE
4016,ASV4931,TRUE,FALSE,FALSE
4017,ASV4933,TRUE,FALSE,FALSE
4018,ASV4937,TRUE,FALSE,FALSE
4019,ASV4938,TRUE,FALSE,TRUE
4020,ASV4939,TRUE,FALSE,TRUE
4021,ASV4941,TRUE,FALSE,TRUE
4022,ASV4942,TRUE,FALSE,FALSE
4023,ASV4943,TRUE,FALSE,TRUE
4024,ASV4944,TRUE,FALSE,TRUE
4025,ASV4947,TRUE,TRUE,FALSE
4026,ASV4948,FALSE,TRUE,FALSE
4027,ASV4949,TRUE,FALSE,FALSE
4028,ASV4951,TRUE,FALSE,FALSE
4029,ASV4953,TRUE,FALSE,FALSE
4030,ASV4954,TRUE,FALSE,TRUE
4031,ASV4955,FALSE,FALSE,TRUE
4032,ASV4956,TRUE,TRUE,FALSE
4033,ASV4957,TRUE,TRUE,FALSE
4034,ASV4958,TRUE,TRUE,FALSE
4035,ASV4959,TRUE,FALSE,TRUE
4036,ASV4961,TRUE,TRUE,FALSE
4037,ASV4962,TRUE,TRUE,FALSE
4038,ASV4963,TRUE,TRUE,FALSE
4039,ASV4964,FALSE,TRUE,FALSE
4040,ASV4965,TRUE,FALSE,FALSE
4041,ASV4967,TRUE,TRUE,FALSE
4042,ASV4968,TRUE,TRUE,FALSE
4043,ASV4970,FALSE,TRUE,FALSE
4044,ASV4972,TRUE,FALSE,FALSE
4045,ASV4973,TRUE,FALSE,FALSE
4046,ASV4974,TRUE,FALSE,FALSE
4047,ASV4975,FALSE,TRUE,FALSE
4048,ASV4976,FALSE,FALSE,FALSE
4049,ASV4977,TRUE,FALSE,TRUE
4050,ASV4980,TRUE,FALSE,FALSE
4051,ASV4981,TRUE,FALSE,TRUE
4052,ASV4982,TRUE,TRUE,FALSE
4053,ASV4983,TRUE,TRUE,FALSE
4054,ASV4984,TRUE,TRUE,FALSE
4055,ASV4986,TRUE,FALSE,TRUE
4056,ASV4987,TRUE,FALSE,TRUE
4057,ASV4989,TRUE,FALSE,TRUE
4058,ASV4990,TRUE,TRUE,FALSE
4059,ASV4991,TRUE,FALSE,FALSE
4060,ASV4992,TRUE,FALSE,TRUE
4061,ASV4993,TRUE,TRUE,FALSE
4062,ASV4994,TRUE,TRUE,FALSE
4063,ASV4996,TRUE,TRUE,FALSE
4064,ASV4997,TRUE,FALSE,FALSE
4065,ASV4998,TRUE,FALSE,FALSE
4066,ASV5001,TRUE,FALSE,FALSE
4067,ASV5003,TRUE,FALSE,FALSE
4068,ASV5004,FALSE,FALSE,FALSE
4069,ASV5005,FALSE,FALSE,FALSE
4070,ASV5006,FALSE,FALSE,TRUE
4071,ASV5007,TRUE,FALSE,TRUE
4072,ASV5008,TRUE,FALSE,FALSE
4073,ASV5010,TRUE,FALSE,TRUE
4074,ASV5011,TRUE,FALSE,TRUE
4075,ASV5013,TRUE,FALSE,TRUE
4076,ASV5014,TRUE,FALSE,TRUE
4077,ASV5015,TRUE,FALSE,TRUE
4078,ASV5017,TRUE,FALSE,FALSE
4079,ASV5018,TRUE,TRUE,FALSE
4080,ASV5020,TRUE,TRUE,FALSE
4081,ASV5021,TRUE,FALSE,TRUE
4082,ASV5022,TRUE,FALSE,TRUE
4083,ASV5023,TRUE,FALSE,TRUE
4084,ASV5024,TRUE,FALSE,FALSE
4085,ASV5025,TRUE,FALSE,TRUE
4086,ASV5026,TRUE,TRUE,FALSE
4087,ASV5027,TRUE,TRUE,FALSE
4088,ASV5028,TRUE,TRUE,FALSE
4089,ASV5029,TRUE,FALSE,TRUE
4090,ASV5030,TRUE,TRUE,FALSE
4091,ASV5031,TRUE,TRUE,FALSE
4092,ASV5032,TRUE,TRUE,FALSE
4093,ASV5033,TRUE,TRUE,FALSE
4094,ASV5035,TRUE,FALSE,FALSE
4095,ASV5036,TRUE,TRUE,FALSE
4096,ASV5037,TRUE,TRUE,FALSE
4097,ASV5038,TRUE,FALSE,FALSE
4098,ASV5039,TRUE,FALSE,FALSE
4099,ASV5041,TRUE,FALSE,FALSE
4100,ASV5042,TRUE,FALSE,FALSE
4101,ASV5044,TRUE,FALSE,FALSE
4102,ASV5046,TRUE,FALSE,TRUE
4103,ASV5047,TRUE,FALSE,TRUE
4104,ASV5048,TRUE,FALSE,TRUE
4105,ASV5053,FALSE,FALSE,TRUE
4106,ASV5054,TRUE,TRUE,FALSE
4107,ASV5055,TRUE,FALSE,FALSE
4108,ASV5057,TRUE,TRUE,FALSE
4109,ASV5058,TRUE,FALSE,FALSE
4110,ASV5059,TRUE,FALSE,FALSE
4111,ASV5060,TRUE,FALSE,TRUE
4112,ASV5061,TRUE,FALSE,FALSE
4113,ASV5062,TRUE,TRUE,FALSE
4114,ASV5063,TRUE,TRUE,FALSE
4115,ASV5064,TRUE,FALSE,TRUE
4116,ASV5065,TRUE,FALSE,TRUE
4117,ASV5066,TRUE,FALSE,TRUE
4118,ASV5067,FALSE,TRUE,FALSE
4119,ASV5068,TRUE,TRUE,FALSE
4120,ASV5069,TRUE,TRUE,FALSE
4121,ASV5072,TRUE,TRUE,FALSE
4122,ASV5074,TRUE,TRUE,FALSE
4123,ASV5076,TRUE,TRUE,FALSE
4124,ASV5077,TRUE,FALSE,FALSE
4125,ASV5079,TRUE,TRUE,FALSE
4126,ASV5080,TRUE,TRUE,FALSE
4127,ASV5081,TRUE,TRUE,FALSE
4128,ASV5082,FALSE,TRUE,FALSE
4129,ASV5084,TRUE,FALSE,TRUE
4130,ASV5085,TRUE,FALSE,TRUE
4131,ASV5087,TRUE,FALSE,FALSE
4132,ASV5088,TRUE,FALSE,FALSE
4133,ASV5089,TRUE,FALSE,TRUE
4134,ASV5090,TRUE,FALSE,TRUE
4135,ASV5091,TRUE,FALSE,TRUE
4136,ASV5093,TRUE,FALSE,TRUE
4137,ASV5094,TRUE,FALSE,TRUE
4138,ASV5095,TRUE,FALSE,TRUE
4139,ASV5096,TRUE,FALSE,TRUE
4140,ASV5097,TRUE,FALSE,TRUE
4141,ASV5098,TRUE,FALSE,TRUE
4142,ASV5099,TRUE,TRUE,FALSE
4143,ASV5100,TRUE,TRUE,FALSE
4144,ASV5101,TRUE,FALSE,FALSE
4145,ASV5102,TRUE,FALSE,FALSE
4146,ASV5104,TRUE,FALSE,FALSE
4147,ASV5105,TRUE,FALSE,FALSE
4148,ASV5106,FALSE,FALSE,FALSE
4149,ASV5107,TRUE,FALSE,FALSE
4150,ASV5108,TRUE,FALSE,FALSE
4151,ASV5109,TRUE,FALSE,FALSE
4152,ASV5110,FALSE,TRUE,TRUE
4153,ASV5111,FALSE,TRUE,TRUE
4154,ASV5114,TRUE,FALSE,TRUE
4155,ASV5115,TRUE,FALSE,TRUE
4156,ASV5116,FALSE,FALSE,FALSE
4157,ASV5117,TRUE,FALSE,TRUE
4158,ASV5118,TRUE,FALSE,TRUE
4159,ASV5119,FALSE,FALSE,FALSE
4160,ASV5120,TRUE,FALSE,TRUE
4161,ASV5122,TRUE,FALSE,TRUE
4162,ASV5123,TRUE,FALSE,TRUE
4163,ASV5124,TRUE,FALSE,TRUE
4164,ASV5125,TRUE,FALSE,FALSE
4165,ASV5126,TRUE,FALSE,TRUE
4166,ASV5128,TRUE,FALSE,FALSE
4167,ASV5129,TRUE,FALSE,TRUE
4168,ASV5130,TRUE,FALSE,TRUE
4169,ASV5131,TRUE,FALSE,TRUE
4170,ASV5132,TRUE,FALSE,FALSE
4171,ASV5134,TRUE,FALSE,TRUE
4172,ASV5135,TRUE,TRUE,FALSE
4173,ASV5136,TRUE,TRUE,FALSE
4174,ASV5137,TRUE,FALSE,FALSE
4175,ASV5138,TRUE,FALSE,TRUE
4176,ASV5140,TRUE,FALSE,TRUE
4177,ASV5141,FALSE,TRUE,TRUE
4178,ASV5143,TRUE,TRUE,FALSE
4179,ASV5144,TRUE,FALSE,FALSE
4180,ASV5145,FALSE,TRUE,FALSE
4181,ASV5146,TRUE,TRUE,FALSE
4182,ASV5147,TRUE,TRUE,FALSE
4183,ASV5148,TRUE,FALSE,FALSE
4184,ASV5149,TRUE,TRUE,FALSE
4185,ASV5150,TRUE,TRUE,FALSE
4186,ASV5153,TRUE,FALSE,FALSE
4187,ASV5155,FALSE,TRUE,TRUE
4188,ASV5156,FALSE,TRUE,TRUE
4189,ASV5157,TRUE,FALSE,TRUE
4190,ASV5160,TRUE,FALSE,TRUE
4191,ASV5162,TRUE,FALSE,TRUE
4192,ASV5163,TRUE,FALSE,TRUE
4193,ASV5164,TRUE,FALSE,TRUE
4194,ASV5165,TRUE,FALSE,TRUE
4195,ASV5166,TRUE,FALSE,TRUE
4196,ASV5167,FALSE,TRUE,TRUE
4197,ASV5168,TRUE,FALSE,FALSE
4198,ASV5169,TRUE,TRUE,FALSE
4199,ASV5170,TRUE,TRUE,FALSE
4200,ASV5171,TRUE,FALSE,FALSE
4201,ASV5172,TRUE,FALSE,FALSE
4202,ASV5174,FALSE,TRUE,FALSE
4203,ASV5175,TRUE,TRUE,FALSE
4204,ASV5177,TRUE,TRUE,FALSE
4205,ASV5178,TRUE,TRUE,FALSE
4206,ASV5179,FALSE,FALSE,FALSE
4207,ASV5180,TRUE,TRUE,FALSE
4208,ASV5182,TRUE,FALSE,FALSE
4209,ASV5184,FALSE,TRUE,FALSE
4210,ASV5185,TRUE,FALSE,TRUE
4211,ASV5186,TRUE,FALSE,TRUE
4212,ASV5187,TRUE,FALSE,TRUE
4213,ASV5188,TRUE,FALSE,TRUE
4214,ASV5190,TRUE,FALSE,FALSE
4215,ASV5193,TRUE,FALSE,TRUE
4216,ASV5194,TRUE,FALSE,TRUE
4217,ASV5195,TRUE,FALSE,TRUE
4218,ASV5196,TRUE,FALSE,TRUE
4219,ASV5197,TRUE,FALSE,FALSE
4220,ASV5198,TRUE,FALSE,TRUE
4221,ASV5199,TRUE,TRUE,FALSE
4222,ASV5200,FALSE,TRUE,FALSE
4223,ASV5202,TRUE,TRUE,FALSE
4224,ASV5203,TRUE,TRUE,FALSE
4225,ASV5204,TRUE,TRUE,FALSE
4226,ASV5205,TRUE,FALSE,FALSE
4227,ASV5206,TRUE,FALSE,FALSE
4228,ASV5207,FALSE,TRUE,FALSE
4229,ASV5208,FALSE,TRUE,FALSE
4230,ASV5209,FALSE,TRUE,TRUE
4231,ASV5210,TRUE,FALSE,TRUE
4232,ASV5211,TRUE,FALSE,FALSE
4233,ASV5214,TRUE,FALSE,FALSE
4234,ASV5216,TRUE,FALSE,FALSE
4235,ASV5217,TRUE,FALSE,FALSE
4236,ASV5218,TRUE,FALSE,TRUE
4237,ASV5219,TRUE,FALSE,FALSE
4238,ASV5220,TRUE,FALSE,TRUE
4239,ASV5221,TRUE,FALSE,TRUE
4240,ASV5222,TRUE,FALSE,TRUE
4241,ASV5223,TRUE,FALSE,TRUE
4242,ASV5224,FALSE,TRUE,TRUE
4243,ASV5227,TRUE,TRUE,FALSE
4244,ASV5228,TRUE,FALSE,FALSE
4245,ASV5229,TRUE,TRUE,FALSE
4246,ASV5230,TRUE,TRUE,FALSE
4247,ASV5233,TRUE,FALSE,FALSE
4248,ASV5235,TRUE,TRUE,FALSE
4249,ASV5236,TRUE,FALSE,FALSE
4250,ASV5238,TRUE,TRUE,FALSE
4251,ASV5239,FALSE,TRUE,FALSE
4252,ASV5240,TRUE,FALSE,TRUE
4253,ASV5241,TRUE,FALSE,TRUE
4254,ASV5242,TRUE,FALSE,TRUE
4255,ASV5243,TRUE,FALSE,FALSE
4256,ASV5244,TRUE,FALSE,TRUE
4257,ASV5245,TRUE,FALSE,TRUE
4258,ASV5246,TRUE,FALSE,TRUE
4259,ASV5247,FALSE,FALSE,FALSE
4260,ASV5250,TRUE,FALSE,TRUE
4261,ASV5251,TRUE,FALSE,FALSE
4262,ASV5252,TRUE,FALSE,TRUE
4263,ASV5253,TRUE,FALSE,TRUE
4264,ASV5254,TRUE,FALSE,TRUE
4265,ASV5255,TRUE,FALSE,TRUE
4266,ASV5256,TRUE,TRUE,FALSE
4267,ASV5257,FALSE,TRUE,TRUE
4268,ASV5258,FALSE,TRUE,FALSE
4269,ASV5259,FALSE,TRUE,FALSE
4270,ASV5260,FALSE,TRUE,FALSE
4271,ASV5261,TRUE,TRUE,FALSE
4272,ASV5265,TRUE,FALSE,FALSE
4273,ASV5267,FALSE,TRUE,TRUE
4274,ASV5270,TRUE,FALSE,TRUE
4275,ASV5272,TRUE,FALSE,TRUE
4276,ASV5273,TRUE,FALSE,FALSE
4277,ASV5274,TRUE,FALSE,TRUE
4278,ASV5275,TRUE,TRUE,FALSE
4279,ASV5277,TRUE,TRUE,FALSE
4280,ASV5278,FALSE,FALSE,FALSE
4281,ASV5279,TRUE,FALSE,FALSE
4282,ASV5280,TRUE,FALSE,FALSE
4283,ASV5281,TRUE,FALSE,TRUE
4284,ASV5282,TRUE,FALSE,TRUE
4285,ASV5283,TRUE,FALSE,TRUE
4286,ASV5284,TRUE,FALSE,TRUE
4287,ASV5285,TRUE,FALSE,TRUE
4288,ASV5286,TRUE,TRUE,FALSE
4289,ASV5288,TRUE,TRUE,FALSE
4290,ASV5289,TRUE,TRUE,FALSE
4291,ASV5291,TRUE,TRUE,FALSE
4292,ASV5293,FALSE,TRUE,FALSE
4293,ASV5296,TRUE,TRUE,FALSE
4294,ASV5298,TRUE,TRUE,FALSE
4295,ASV5299,FALSE,TRUE,FALSE
4296,ASV5300,FALSE,TRUE,FALSE
4297,ASV5302,TRUE,FALSE,TRUE
4298,ASV5303,TRUE,FALSE,FALSE
4299,ASV5305,TRUE,FALSE,TRUE
4300,ASV5306,TRUE,FALSE,TRUE
4301,ASV5308,TRUE,FALSE,FALSE
4302,ASV5309,TRUE,FALSE,FALSE
4303,ASV5310,TRUE,FALSE,TRUE
4304,ASV5311,TRUE,FALSE,TRUE
4305,ASV5313,TRUE,FALSE,FALSE
4306,ASV5314,FALSE,TRUE,FALSE
4307,ASV5315,TRUE,FALSE,TRUE
4308,ASV5316,TRUE,FALSE,TRUE
4309,ASV5317,TRUE,FALSE,TRUE
4310,ASV5318,TRUE,FALSE,TRUE
4311,ASV5319,TRUE,FALSE,FALSE
4312,ASV5320,TRUE,FALSE,TRUE
4313,ASV5325,TRUE,FALSE,FALSE
4314,ASV5326,TRUE,TRUE,FALSE
4315,ASV5327,TRUE,TRUE,FALSE
4316,ASV5329,TRUE,FALSE,FALSE
4317,ASV5331,FALSE,TRUE,TRUE
4318,ASV5332,FALSE,FALSE,TRUE
4319,ASV5334,TRUE,FALSE,TRUE
4320,ASV5336,TRUE,FALSE,TRUE
4321,ASV5337,TRUE,FALSE,TRUE
4322,ASV5338,TRUE,FALSE,TRUE
4323,ASV5339,TRUE,FALSE,TRUE
4324,ASV5340,TRUE,FALSE,TRUE
4325,ASV5341,TRUE,FALSE,TRUE
4326,ASV5342,TRUE,FALSE,TRUE
4327,ASV5343,TRUE,FALSE,TRUE
4328,ASV5344,TRUE,FALSE,FALSE
4329,ASV5345,TRUE,FALSE,TRUE
4330,ASV5346,TRUE,FALSE,FALSE
4331,ASV5347,TRUE,FALSE,FALSE
4332,ASV5348,TRUE,TRUE,FALSE
4333,ASV5349,TRUE,FALSE,FALSE
4334,ASV5350,TRUE,TRUE,FALSE
4335,ASV5351,TRUE,FALSE,FALSE
4336,ASV5352,TRUE,FALSE,TRUE
4337,ASV5353,TRUE,FALSE,TRUE
4338,ASV5354,TRUE,FALSE,TRUE
4339,ASV5355,TRUE,FALSE,FALSE
4340,ASV5356,TRUE,TRUE,FALSE
4341,ASV5357,TRUE,TRUE,FALSE
4342,ASV5358,TRUE,FALSE,FALSE
4343,ASV5359,TRUE,FALSE,TRUE
4344,ASV5360,FALSE,TRUE,TRUE
4345,ASV5362,FALSE,TRUE,FALSE
4346,ASV5363,TRUE,FALSE,FALSE
4347,ASV5364,TRUE,TRUE,FALSE
4348,ASV5365,FALSE,TRUE,FALSE
4349,ASV5367,TRUE,FALSE,FALSE
4350,ASV5368,TRUE,FALSE,FALSE
4351,ASV5371,TRUE,FALSE,TRUE
4352,ASV5372,TRUE,FALSE,TRUE
4353,ASV5374,TRUE,FALSE,TRUE
4354,ASV5375,TRUE,FALSE,TRUE
4355,ASV5378,TRUE,FALSE,FALSE
4356,ASV5379,TRUE,FALSE,TRUE
4357,ASV5380,FALSE,FALSE,FALSE
4358,ASV5383,TRUE,FALSE,FALSE
4359,ASV5384,TRUE,FALSE,FALSE
4360,ASV5385,TRUE,FALSE,TRUE
4361,ASV5386,TRUE,FALSE,TRUE
4362,ASV5387,TRUE,FALSE,TRUE
4363,ASV5388,FALSE,FALSE,FALSE
4364,ASV5389,TRUE,FALSE,TRUE
4365,ASV5390,TRUE,FALSE,TRUE
4366,ASV5391,TRUE,FALSE,TRUE
4367,ASV5392,TRUE,FALSE,TRUE
4368,ASV5393,TRUE,FALSE,TRUE
4369,ASV5394,TRUE,TRUE,FALSE
4370,ASV5395,TRUE,TRUE,FALSE
4371,ASV5398,TRUE,FALSE,TRUE
4372,ASV5399,TRUE,FALSE,TRUE
4373,ASV5400,FALSE,TRUE,TRUE
4374,ASV5403,FALSE,FALSE,FALSE
4375,ASV5404,TRUE,TRUE,FALSE
4376,ASV5405,TRUE,TRUE,FALSE
4377,ASV5406,TRUE,TRUE,FALSE
4378,ASV5407,TRUE,TRUE,FALSE
4379,ASV5408,TRUE,TRUE,FALSE
4380,ASV5409,TRUE,FALSE,FALSE
4381,ASV5410,TRUE,TRUE,FALSE
4382,ASV5414,TRUE,FALSE,FALSE
4383,ASV5416,FALSE,FALSE,FALSE
4384,ASV5417,FALSE,TRUE,TRUE
4385,ASV5418,FALSE,TRUE,TRUE
4386,ASV5419,FALSE,FALSE,TRUE
4387,ASV5420,FALSE,TRUE,TRUE
4388,ASV5421,TRUE,FALSE,TRUE
4389,ASV5422,TRUE,FALSE,TRUE
4390,ASV5423,TRUE,FALSE,FALSE
4391,ASV5425,TRUE,FALSE,TRUE
4392,ASV5426,TRUE,FALSE,TRUE
4393,ASV5427,TRUE,FALSE,TRUE
4394,ASV5428,TRUE,FALSE,TRUE
4395,ASV5429,TRUE,FALSE,TRUE
4396,ASV5430,TRUE,FALSE,TRUE
4397,ASV5431,TRUE,FALSE,TRUE
4398,ASV5432,TRUE,FALSE,TRUE
4399,ASV5433,TRUE,TRUE,FALSE
4400,ASV5434,TRUE,TRUE,FALSE
4401,ASV5436,TRUE,FALSE,FALSE
4402,ASV5437,TRUE,FALSE,TRUE
4403,ASV5439,TRUE,FALSE,TRUE
4404,ASV5440,TRUE,FALSE,FALSE
4405,ASV5441,TRUE,FALSE,TRUE
4406,ASV5442,TRUE,FALSE,TRUE
4407,ASV5444,TRUE,TRUE,FALSE
4408,ASV5445,TRUE,FALSE,TRUE
4409,ASV5446,TRUE,FALSE,TRUE
4410,ASV5447,FALSE,TRUE,TRUE
4411,ASV5451,TRUE,TRUE,FALSE
4412,ASV5452,TRUE,TRUE,FALSE
4413,ASV5453,TRUE,TRUE,FALSE
4414,ASV5454,TRUE,TRUE,FALSE
4415,ASV5455,TRUE,TRUE,FALSE
4416,ASV5456,TRUE,FALSE,FALSE
4417,ASV5457,TRUE,TRUE,FALSE
4418,ASV5459,FALSE,TRUE,TRUE
4419,ASV5460,FALSE,TRUE,TRUE
4420,ASV5461,TRUE,FALSE,TRUE
4421,ASV5462,TRUE,FALSE,TRUE
4422,ASV5463,TRUE,FALSE,TRUE
4423,ASV5465,TRUE,FALSE,FALSE
4424,ASV5466,TRUE,FALSE,TRUE
