,taxon,structural_zero (Plant.condition = Diseased),structural_zero (Plant.condition = Healthy)
9934,ASV13300,TRUE,FALSE
9935,ASV13301,TRUE,FALSE
9936,ASV13302,TRUE,FALSE
9937,ASV13303,TRUE,FALSE
9938,ASV13306,TRUE,FALSE
9939,ASV13307,TRUE,FALSE
9940,ASV13308,TRUE,FALSE
9941,ASV13309,TRUE,FALSE
9942,ASV13310,TRUE,FALSE
9943,ASV13315,TRUE,FALSE
9944,ASV13316,TRUE,FALSE
9945,ASV13317,TRUE,FALSE
9946,ASV13322,TRUE,FALSE
9947,ASV13323,TRUE,FALSE
9948,ASV13324,TRUE,FALSE
9949,ASV13325,TRUE,FALSE
9950,ASV13327,TRUE,FALSE
9951,ASV13328,TRUE,FALSE
9952,ASV13329,TRUE,FALSE
9953,ASV13331,TRUE,FALSE
9954,ASV13332,TRUE,FALSE
9955,ASV13333,TRUE,FALSE
9956,ASV13334,TRUE,FALSE
9957,ASV13335,TRUE,FALSE
9958,ASV13336,TRUE,FALSE
9959,ASV13337,TRUE,FALSE
9960,ASV13338,TRUE,FALSE
9961,ASV13340,TRUE,FALSE
9962,ASV13341,TRUE,FALSE
9963,ASV13342,TRUE,FALSE
9964,ASV13343,TRUE,FALSE
9965,ASV13344,TRUE,FALSE
9966,ASV13345,TRUE,FALSE
9967,ASV13346,TRUE,FALSE
9968,ASV13347,TRUE,FALSE
9969,ASV13348,TRUE,FALSE
9970,ASV13349,TRUE,FALSE
9971,ASV13350,TRUE,FALSE
9972,ASV13351,TRUE,FALSE
9973,ASV13352,TRUE,FALSE
9974,ASV13353,FALSE,FALSE
9975,ASV13354,TRUE,FALSE
9976,ASV13357,FALSE,TRUE
9977,ASV13358,FALSE,TRUE
9978,ASV13359,FALSE,TRUE
9979,ASV13363,FALSE,TRUE
9980,ASV13364,FALSE,TRUE
9981,ASV13365,FALSE,TRUE
9982,ASV13367,FALSE,TRUE
9983,ASV13372,FALSE,TRUE
9984,ASV13377,FALSE,TRUE
9985,ASV13379,FALSE,TRUE
9986,ASV13380,FALSE,TRUE
9987,ASV13381,FALSE,TRUE
9988,ASV13384,FALSE,TRUE
9989,ASV13387,FALSE,TRUE
9990,ASV13390,FALSE,TRUE
9991,ASV13391,FALSE,TRUE
9992,ASV13392,FALSE,TRUE
9993,ASV13393,FALSE,TRUE
9994,ASV13394,FALSE,TRUE
9995,ASV13396,FALSE,TRUE
9996,ASV13397,FALSE,TRUE
9997,ASV13399,FALSE,TRUE
9998,ASV13402,FALSE,TRUE
9999,ASV13405,FALSE,TRUE
10000,ASV13407,FALSE,TRUE
10001,ASV13410,FALSE,TRUE
10002,ASV13411,FALSE,TRUE
10003,ASV13412,FALSE,TRUE
10004,ASV13414,FALSE,TRUE
10005,ASV13416,FALSE,TRUE
10006,ASV13418,FALSE,TRUE
10007,ASV13419,FALSE,TRUE
10008,ASV13422,FALSE,TRUE
10009,ASV13423,FALSE,TRUE
10010,ASV13424,FALSE,TRUE
10011,ASV13426,FALSE,TRUE
10012,ASV13427,FALSE,TRUE
10013,ASV13429,FALSE,FALSE
10014,ASV13431,FALSE,TRUE
10015,ASV13433,FALSE,TRUE
10016,ASV13434,FALSE,TRUE
10017,ASV13435,FALSE,TRUE
10018,ASV13436,FALSE,TRUE
10019,ASV13437,FALSE,TRUE
10020,ASV13438,FALSE,TRUE
10021,ASV13439,FALSE,TRUE
10022,ASV13440,FALSE,TRUE
10023,ASV13441,FALSE,TRUE
10024,ASV13444,FALSE,TRUE
10025,ASV13448,FALSE,TRUE
10026,ASV13449,FALSE,TRUE
10027,ASV13450,FALSE,TRUE
10028,ASV13451,FALSE,TRUE
10029,ASV13452,FALSE,TRUE
10030,ASV13454,FALSE,TRUE
10031,ASV13457,FALSE,TRUE
10032,ASV13458,TRUE,FALSE
10033,ASV13460,TRUE,FALSE
10034,ASV13462,TRUE,FALSE
10035,ASV13463,TRUE,FALSE
10036,ASV13464,TRUE,FALSE
10037,ASV13465,TRUE,FALSE
10038,ASV13466,TRUE,FALSE
10039,ASV13467,TRUE,FALSE
10040,ASV13468,TRUE,FALSE
10041,ASV13470,TRUE,FALSE
10042,ASV13471,TRUE,FALSE
10043,ASV13472,TRUE,FALSE
10044,ASV13473,TRUE,FALSE
10045,ASV13475,TRUE,FALSE
10046,ASV13476,TRUE,FALSE
10047,ASV13477,TRUE,FALSE
10048,ASV13478,FALSE,TRUE
10049,ASV13479,FALSE,TRUE
10050,ASV13480,FALSE,TRUE
10051,ASV13481,FALSE,TRUE
10052,ASV13482,FALSE,TRUE
10053,ASV13483,FALSE,TRUE
10054,ASV13484,FALSE,TRUE
10055,ASV13485,FALSE,TRUE
10056,ASV13488,FALSE,TRUE
10057,ASV13489,FALSE,TRUE
10058,ASV13491,FALSE,TRUE
10059,ASV13492,FALSE,TRUE
10060,ASV13493,TRUE,FALSE
10061,ASV13494,TRUE,FALSE
10062,ASV13495,TRUE,FALSE
10063,ASV13496,TRUE,FALSE
10064,ASV13497,FALSE,TRUE
10065,ASV13498,FALSE,TRUE
10066,ASV13499,FALSE,TRUE
10067,ASV13501,FALSE,TRUE
10068,ASV13502,FALSE,TRUE
10069,ASV13503,FALSE,TRUE
10070,ASV13504,FALSE,TRUE
10071,ASV13524,TRUE,FALSE
10072,ASV13527,TRUE,FALSE
10073,ASV13530,TRUE,FALSE
10074,ASV13531,TRUE,FALSE
10075,ASV13533,TRUE,FALSE
10076,ASV13535,TRUE,FALSE
10077,ASV13536,TRUE,FALSE
10078,ASV13537,TRUE,FALSE
10079,ASV13538,TRUE,FALSE
10080,ASV13541,FALSE,FALSE
10081,ASV13542,TRUE,FALSE
10082,ASV13543,TRUE,FALSE
10083,ASV13544,TRUE,FALSE
10084,ASV13546,TRUE,FALSE
10085,ASV13547,TRUE,FALSE
10086,ASV13548,TRUE,FALSE
10087,ASV13549,TRUE,FALSE
10088,ASV13550,TRUE,FALSE
10089,ASV13551,TRUE,FALSE
10090,ASV13553,TRUE,FALSE
10091,ASV13554,TRUE,FALSE
10092,ASV13556,FALSE,FALSE
10093,ASV13558,FALSE,FALSE
10094,ASV13561,FALSE,TRUE
10095,ASV13562,FALSE,TRUE
10096,ASV13563,FALSE,TRUE
10097,ASV13564,TRUE,FALSE
10098,ASV13565,TRUE,FALSE
10099,ASV13566,TRUE,FALSE
10100,ASV13567,TRUE,FALSE
10101,ASV13569,TRUE,FALSE
10102,ASV13570,TRUE,FALSE
10103,ASV13572,TRUE,FALSE
10104,ASV13573,TRUE,FALSE
10105,ASV13574,TRUE,FALSE
10106,ASV13576,TRUE,FALSE
10107,ASV13577,TRUE,FALSE
10108,ASV13578,TRUE,FALSE
10109,ASV13579,TRUE,FALSE
10110,ASV13580,TRUE,FALSE
10111,ASV13581,TRUE,FALSE
10112,ASV13583,TRUE,FALSE
10113,ASV13584,TRUE,FALSE
10114,ASV13588,FALSE,FALSE
10115,ASV13589,FALSE,FALSE
10116,ASV13592,TRUE,FALSE
10117,ASV13594,TRUE,FALSE
10118,ASV13596,FALSE,FALSE
10119,ASV13600,TRUE,FALSE
10120,ASV13601,TRUE,FALSE
10121,ASV13603,TRUE,FALSE
10122,ASV13604,TRUE,FALSE
10123,ASV13605,TRUE,FALSE
10124,ASV13606,TRUE,FALSE
10125,ASV13608,TRUE,FALSE
10126,ASV13609,TRUE,FALSE
10127,ASV13610,TRUE,FALSE
10128,ASV13612,TRUE,FALSE
10129,ASV13613,TRUE,FALSE
10130,ASV13614,TRUE,FALSE
10131,ASV13615,TRUE,FALSE
10132,ASV13617,TRUE,FALSE
10133,ASV13618,TRUE,FALSE
10134,ASV13619,TRUE,FALSE
10135,ASV13620,FALSE,FALSE
10136,ASV13621,FALSE,TRUE
10137,ASV13622,FALSE,TRUE
10138,ASV13623,FALSE,TRUE
10139,ASV13624,FALSE,TRUE
10140,ASV13626,FALSE,TRUE
10141,ASV13627,FALSE,TRUE
10142,ASV13628,FALSE,TRUE
10143,ASV13629,FALSE,TRUE
10144,ASV13631,FALSE,TRUE
10145,ASV13633,FALSE,TRUE
10146,ASV13634,FALSE,TRUE
10147,ASV13636,FALSE,TRUE
10148,ASV13637,FALSE,TRUE
10149,ASV13638,FALSE,FALSE
10150,ASV13640,FALSE,TRUE
10151,ASV13641,FALSE,TRUE
10152,ASV13642,FALSE,TRUE
10153,ASV13644,FALSE,TRUE
10154,ASV13646,FALSE,TRUE
10155,ASV13647,FALSE,TRUE
10156,ASV13648,FALSE,TRUE
10157,ASV13650,FALSE,TRUE
10158,ASV13654,FALSE,TRUE
10159,ASV13657,FALSE,TRUE
10160,ASV13658,FALSE,TRUE
10161,ASV13659,FALSE,TRUE
10162,ASV13660,FALSE,TRUE
10163,ASV13663,FALSE,TRUE
10164,ASV13664,FALSE,TRUE
10165,ASV13666,FALSE,TRUE
10166,ASV13668,FALSE,TRUE
10167,ASV13669,FALSE,TRUE
10168,ASV13670,FALSE,TRUE
10169,ASV13671,FALSE,TRUE
10170,ASV13675,FALSE,TRUE
10171,ASV13676,FALSE,TRUE
10172,ASV13677,FALSE,TRUE
10173,ASV13678,FALSE,TRUE
10174,ASV13679,FALSE,TRUE
10175,ASV13681,FALSE,TRUE
10176,ASV13682,FALSE,TRUE
10177,ASV13686,FALSE,TRUE
10178,ASV13692,FALSE,TRUE
10179,ASV13693,FALSE,TRUE
10180,ASV13695,FALSE,TRUE
10181,ASV13697,FALSE,TRUE
10182,ASV13699,FALSE,TRUE
10183,ASV13701,FALSE,TRUE
10184,ASV13702,FALSE,TRUE
10185,ASV13703,FALSE,TRUE
10186,ASV13704,FALSE,TRUE
10187,ASV13705,FALSE,TRUE
10188,ASV13708,FALSE,TRUE
10189,ASV13709,FALSE,TRUE
10190,ASV13710,FALSE,TRUE
10191,ASV13711,FALSE,TRUE
10192,ASV13712,FALSE,TRUE
10193,ASV13713,FALSE,TRUE
10194,ASV13714,FALSE,TRUE
10195,ASV13716,FALSE,TRUE
10196,ASV13717,FALSE,TRUE
10197,ASV13719,FALSE,TRUE
10198,ASV13720,FALSE,TRUE
10199,ASV13723,FALSE,TRUE
10200,ASV13726,FALSE,TRUE
10201,ASV13728,TRUE,FALSE
10202,ASV13729,TRUE,FALSE
10203,ASV13730,TRUE,FALSE
10204,ASV13731,TRUE,FALSE
10205,ASV13732,TRUE,FALSE
10206,ASV13733,TRUE,FALSE
10207,ASV13734,TRUE,FALSE
10208,ASV13735,TRUE,FALSE
10209,ASV13736,TRUE,FALSE
10210,ASV13738,TRUE,FALSE
10211,ASV13739,TRUE,FALSE
10212,ASV13740,TRUE,FALSE
10213,ASV13741,TRUE,FALSE
10214,ASV13743,TRUE,FALSE
10215,ASV13744,FALSE,TRUE
10216,ASV13745,FALSE,TRUE
10217,ASV13747,FALSE,TRUE
10218,ASV13748,FALSE,TRUE
10219,ASV13749,FALSE,TRUE
10220,ASV13750,FALSE,TRUE
10221,ASV13751,FALSE,TRUE
10222,ASV13755,TRUE,FALSE
10223,ASV13756,TRUE,FALSE
10224,ASV13757,TRUE,FALSE
10225,ASV13758,FALSE,FALSE
10226,ASV13759,FALSE,TRUE
10227,ASV13760,FALSE,TRUE
10228,ASV13761,FALSE,TRUE
10229,ASV13762,FALSE,TRUE
10230,ASV13763,FALSE,TRUE
10231,ASV13764,FALSE,TRUE
10232,ASV13785,FALSE,FALSE
10233,ASV13789,TRUE,FALSE
10234,ASV13790,TRUE,FALSE
10235,ASV13791,TRUE,FALSE
10236,ASV13792,FALSE,FALSE
10237,ASV13793,TRUE,FALSE
10238,ASV13794,TRUE,FALSE
10239,ASV13796,TRUE,FALSE
10240,ASV13797,TRUE,FALSE
10241,ASV13799,TRUE,FALSE
10242,ASV13801,TRUE,FALSE
10243,ASV13802,TRUE,FALSE
10244,ASV13803,TRUE,FALSE
10245,ASV13805,TRUE,FALSE
10246,ASV13806,TRUE,FALSE
10247,ASV13808,FALSE,FALSE
10248,ASV13810,TRUE,FALSE
10249,ASV13812,TRUE,FALSE
10250,ASV13813,TRUE,FALSE
10251,ASV13814,TRUE,FALSE
10252,ASV13816,TRUE,FALSE
10253,ASV13819,TRUE,FALSE
10254,ASV13820,TRUE,FALSE
10255,ASV13822,TRUE,FALSE
10256,ASV13825,FALSE,TRUE
10257,ASV13826,FALSE,TRUE
10258,ASV13828,FALSE,TRUE
10259,ASV13829,FALSE,TRUE
10260,ASV13830,FALSE,FALSE
10261,ASV13832,TRUE,FALSE
10262,ASV13833,TRUE,FALSE
10263,ASV13835,TRUE,FALSE
10264,ASV13836,TRUE,FALSE
10265,ASV13837,TRUE,FALSE
10266,ASV13839,TRUE,FALSE
10267,ASV13842,TRUE,FALSE
10268,ASV13845,TRUE,FALSE
10269,ASV13848,TRUE,FALSE
10270,ASV13852,TRUE,FALSE
10271,ASV13853,TRUE,FALSE
10272,ASV13854,FALSE,FALSE
10273,ASV13856,TRUE,FALSE
10274,ASV13860,TRUE,FALSE
10275,ASV13862,TRUE,FALSE
10276,ASV13863,TRUE,FALSE
10277,ASV13864,TRUE,FALSE
10278,ASV13866,TRUE,FALSE
10279,ASV13867,TRUE,FALSE
10280,ASV13868,TRUE,FALSE
10281,ASV13869,TRUE,FALSE
10282,ASV13870,TRUE,FALSE
10283,ASV13871,TRUE,FALSE
10284,ASV13872,TRUE,FALSE
10285,ASV13873,TRUE,FALSE
10286,ASV13874,TRUE,FALSE
10287,ASV13875,FALSE,FALSE
10288,ASV13879,FALSE,FALSE
10289,ASV13880,TRUE,FALSE
10290,ASV13884,TRUE,FALSE
10291,ASV13885,TRUE,FALSE
10292,ASV13886,TRUE,FALSE
10293,ASV13887,TRUE,FALSE
10294,ASV13888,TRUE,FALSE
10295,ASV13890,FALSE,TRUE
10296,ASV13891,FALSE,TRUE
10297,ASV13892,FALSE,TRUE
10298,ASV13893,FALSE,TRUE
10299,ASV13894,FALSE,TRUE
10300,ASV13896,FALSE,TRUE
10301,ASV13897,FALSE,TRUE
10302,ASV13898,FALSE,TRUE
10303,ASV13900,FALSE,TRUE
10304,ASV13903,FALSE,TRUE
10305,ASV13904,FALSE,TRUE
10306,ASV13905,FALSE,TRUE
10307,ASV13906,FALSE,TRUE
10308,ASV13907,FALSE,TRUE
10309,ASV13908,FALSE,TRUE
10310,ASV13910,FALSE,TRUE
10311,ASV13911,FALSE,TRUE
10312,ASV13912,FALSE,TRUE
10313,ASV13913,FALSE,FALSE
10314,ASV13917,FALSE,TRUE
10315,ASV13922,FALSE,TRUE
10316,ASV13923,FALSE,TRUE
10317,ASV13924,FALSE,TRUE
10318,ASV13925,FALSE,TRUE
10319,ASV13926,FALSE,TRUE
10320,ASV13930,FALSE,TRUE
10321,ASV13931,FALSE,TRUE
10322,ASV13932,FALSE,TRUE
10323,ASV13933,FALSE,TRUE
10324,ASV13936,FALSE,TRUE
10325,ASV13937,FALSE,FALSE
10326,ASV13938,FALSE,TRUE
10327,ASV13939,FALSE,TRUE
10328,ASV13940,FALSE,TRUE
10329,ASV13942,FALSE,TRUE
10330,ASV13944,FALSE,TRUE
10331,ASV13945,FALSE,TRUE
10332,ASV13946,FALSE,TRUE
10333,ASV13947,FALSE,TRUE
10334,ASV13948,FALSE,TRUE
10335,ASV13949,FALSE,TRUE
10336,ASV13953,FALSE,TRUE
10337,ASV13954,FALSE,TRUE
10338,ASV13955,FALSE,TRUE
10339,ASV13956,FALSE,TRUE
10340,ASV13960,FALSE,TRUE
10341,ASV13961,FALSE,TRUE
10342,ASV13962,FALSE,TRUE
10343,ASV13965,FALSE,TRUE
10344,ASV13967,FALSE,TRUE
10345,ASV13969,FALSE,TRUE
10346,ASV13971,FALSE,TRUE
10347,ASV13972,FALSE,TRUE
10348,ASV13973,FALSE,TRUE
10349,ASV13974,FALSE,TRUE
10350,ASV13977,FALSE,TRUE
10351,ASV13978,FALSE,TRUE
10352,ASV13979,FALSE,TRUE
10353,ASV13980,FALSE,TRUE
10354,ASV13981,FALSE,TRUE
10355,ASV13982,FALSE,TRUE
10356,ASV13984,FALSE,TRUE
10357,ASV13987,FALSE,TRUE
10358,ASV13988,FALSE,TRUE
10359,ASV13989,FALSE,TRUE
10360,ASV13990,FALSE,TRUE
10361,ASV13991,FALSE,TRUE
10362,ASV13992,FALSE,TRUE
10363,ASV13996,FALSE,TRUE
10364,ASV14001,FALSE,TRUE
10365,ASV14003,FALSE,TRUE
10366,ASV14004,FALSE,TRUE
10367,ASV14008,FALSE,TRUE
10368,ASV14010,FALSE,TRUE
10369,ASV14013,FALSE,TRUE
10370,ASV14014,FALSE,TRUE
10371,ASV14016,FALSE,TRUE
10372,ASV14017,FALSE,TRUE
10373,ASV14018,FALSE,TRUE
10374,ASV14019,FALSE,TRUE
10375,ASV14023,FALSE,TRUE
10376,ASV14024,FALSE,TRUE
10377,ASV14026,FALSE,TRUE
10378,ASV14027,FALSE,TRUE
10379,ASV14028,FALSE,TRUE
10380,ASV14031,TRUE,FALSE
10381,ASV14033,TRUE,FALSE
10382,ASV14034,TRUE,FALSE
10383,ASV14037,TRUE,FALSE
10384,ASV14038,TRUE,FALSE
10385,ASV14039,TRUE,FALSE
10386,ASV14040,TRUE,FALSE
10387,ASV14041,TRUE,FALSE
10388,ASV14042,TRUE,FALSE
10389,ASV14044,TRUE,FALSE
10390,ASV14046,TRUE,FALSE
10391,ASV14047,TRUE,FALSE
10392,ASV14048,TRUE,FALSE
10393,ASV14049,TRUE,FALSE
10394,ASV14050,TRUE,FALSE
10395,ASV14051,TRUE,FALSE
10396,ASV14053,TRUE,FALSE
10397,ASV14054,TRUE,FALSE
10398,ASV14055,TRUE,FALSE
10399,ASV14056,TRUE,FALSE
10400,ASV14057,FALSE,TRUE
10401,ASV14058,FALSE,TRUE
10402,ASV14059,FALSE,TRUE
10403,ASV14060,FALSE,TRUE
10404,ASV14061,FALSE,TRUE
10405,ASV14062,FALSE,TRUE
10406,ASV14063,FALSE,TRUE
10407,ASV14064,FALSE,TRUE
10408,ASV14065,FALSE,TRUE
10409,ASV14066,FALSE,TRUE
10410,ASV14067,FALSE,TRUE
10411,ASV14068,FALSE,TRUE
10412,ASV14069,FALSE,TRUE
10413,ASV14072,TRUE,FALSE
10414,ASV14073,TRUE,FALSE
10415,ASV14074,TRUE,FALSE
10416,ASV14075,TRUE,FALSE
10417,ASV14076,FALSE,TRUE
10418,ASV14077,FALSE,TRUE
10419,ASV14078,FALSE,TRUE
10420,ASV14079,FALSE,TRUE
10421,ASV14080,FALSE,TRUE
10422,ASV14099,TRUE,FALSE
10423,ASV14100,TRUE,FALSE
10424,ASV14101,FALSE,FALSE
10425,ASV14103,TRUE,FALSE
10426,ASV14104,TRUE,FALSE
10427,ASV14105,TRUE,FALSE
10428,ASV14106,TRUE,FALSE
10429,ASV14107,TRUE,FALSE
10430,ASV14108,TRUE,FALSE
10431,ASV14109,TRUE,FALSE
10432,ASV14110,TRUE,FALSE
10433,ASV14111,TRUE,FALSE
10434,ASV14112,TRUE,FALSE
10435,ASV14113,FALSE,FALSE
10436,ASV14114,TRUE,FALSE
10437,ASV14115,TRUE,FALSE
10438,ASV14116,TRUE,FALSE
10439,ASV14118,TRUE,FALSE
10440,ASV14119,TRUE,FALSE
10441,ASV14122,TRUE,FALSE
10442,ASV14125,TRUE,FALSE
10443,ASV14127,TRUE,FALSE
10444,ASV14128,TRUE,FALSE
10445,ASV14129,FALSE,FALSE
10446,ASV14130,FALSE,TRUE
10447,ASV14131,FALSE,TRUE
10448,ASV14132,FALSE,TRUE
10449,ASV14133,FALSE,TRUE
10450,ASV14134,FALSE,TRUE
10451,ASV14135,FALSE,TRUE
10452,ASV14138,FALSE,TRUE
10453,ASV14139,TRUE,FALSE
10454,ASV14140,TRUE,FALSE
10455,ASV14141,TRUE,FALSE
10456,ASV14142,FALSE,FALSE
10457,ASV14143,TRUE,FALSE
10458,ASV14145,TRUE,FALSE
10459,ASV14148,TRUE,FALSE
10460,ASV14149,TRUE,FALSE
10461,ASV14153,TRUE,FALSE
10462,ASV14154,TRUE,FALSE
10463,ASV14158,TRUE,FALSE
10464,ASV14159,TRUE,FALSE
10465,ASV14160,TRUE,FALSE
10466,ASV14161,TRUE,FALSE
10467,ASV14165,TRUE,FALSE
10468,ASV14166,TRUE,FALSE
10469,ASV14168,TRUE,FALSE
10470,ASV14169,TRUE,FALSE
10471,ASV14170,TRUE,FALSE
10472,ASV14173,TRUE,FALSE
10473,ASV14174,TRUE,FALSE
10474,ASV14177,TRUE,FALSE
10475,ASV14179,TRUE,FALSE
10476,ASV14181,TRUE,FALSE
10477,ASV14183,TRUE,FALSE
10478,ASV14184,TRUE,FALSE
10479,ASV14186,TRUE,FALSE
10480,ASV14188,TRUE,FALSE
10481,ASV14189,TRUE,FALSE
10482,ASV14193,TRUE,FALSE
10483,ASV14194,TRUE,FALSE
10484,ASV14195,TRUE,FALSE
10485,ASV14196,TRUE,FALSE
10486,ASV14197,TRUE,FALSE
10487,ASV14199,TRUE,FALSE
10488,ASV14200,TRUE,FALSE
10489,ASV14201,TRUE,FALSE
10490,ASV14202,TRUE,FALSE
10491,ASV14203,TRUE,FALSE
10492,ASV14204,TRUE,FALSE
10493,ASV14207,FALSE,TRUE
10494,ASV14208,FALSE,TRUE
10495,ASV14210,FALSE,TRUE
10496,ASV14212,FALSE,TRUE
10497,ASV14215,FALSE,TRUE
10498,ASV14216,FALSE,TRUE
10499,ASV14217,FALSE,TRUE
10500,ASV14219,FALSE,TRUE
10501,ASV14224,FALSE,TRUE
10502,ASV14225,FALSE,TRUE
10503,ASV14226,FALSE,TRUE
10504,ASV14227,FALSE,TRUE
10505,ASV14229,FALSE,TRUE
10506,ASV14230,FALSE,TRUE
10507,ASV14231,FALSE,TRUE
10508,ASV14232,FALSE,TRUE
10509,ASV14234,FALSE,TRUE
10510,ASV14235,FALSE,TRUE
10511,ASV14236,FALSE,TRUE
10512,ASV14239,FALSE,TRUE
10513,ASV14240,FALSE,TRUE
10514,ASV14242,FALSE,TRUE
10515,ASV14248,FALSE,TRUE
10516,ASV14249,FALSE,TRUE
10517,ASV14251,FALSE,TRUE
10518,ASV14252,FALSE,TRUE
10519,ASV14253,FALSE,TRUE
10520,ASV14254,FALSE,TRUE
10521,ASV14257,FALSE,TRUE
10522,ASV14259,FALSE,TRUE
10523,ASV14260,FALSE,TRUE
10524,ASV14261,FALSE,TRUE
10525,ASV14266,FALSE,TRUE
10526,ASV14267,FALSE,TRUE
10527,ASV14268,FALSE,TRUE
10528,ASV14270,FALSE,TRUE
10529,ASV14271,FALSE,TRUE
10530,ASV14272,FALSE,TRUE
10531,ASV14279,FALSE,TRUE
10532,ASV14280,FALSE,TRUE
10533,ASV14281,FALSE,TRUE
10534,ASV14282,FALSE,TRUE
10535,ASV14283,FALSE,TRUE
10536,ASV14284,FALSE,TRUE
10537,ASV14285,FALSE,TRUE
10538,ASV14287,FALSE,TRUE
10539,ASV14288,FALSE,TRUE
10540,ASV14289,FALSE,TRUE
10541,ASV14291,FALSE,TRUE
10542,ASV14294,FALSE,TRUE
10543,ASV14295,FALSE,TRUE
10544,ASV14296,FALSE,TRUE
10545,ASV14297,FALSE,TRUE
10546,ASV14298,FALSE,TRUE
10547,ASV14300,FALSE,TRUE
10548,ASV14301,FALSE,TRUE
10549,ASV14303,FALSE,TRUE
10550,ASV14304,FALSE,TRUE
10551,ASV14308,FALSE,TRUE
10552,ASV14310,FALSE,TRUE
10553,ASV14311,FALSE,TRUE
10554,ASV14312,FALSE,TRUE
10555,ASV14313,FALSE,TRUE
10556,ASV14314,FALSE,TRUE
10557,ASV14316,FALSE,TRUE
10558,ASV14318,FALSE,TRUE
10559,ASV14320,FALSE,TRUE
10560,ASV14321,FALSE,TRUE
10561,ASV14322,FALSE,TRUE
10562,ASV14323,TRUE,FALSE
10563,ASV14324,TRUE,FALSE
10564,ASV14325,TRUE,FALSE
10565,ASV14326,TRUE,FALSE
10566,ASV14329,TRUE,FALSE
10567,ASV14332,TRUE,FALSE
10568,ASV14333,TRUE,FALSE
10569,ASV14334,TRUE,FALSE
10570,ASV14335,TRUE,FALSE
10571,ASV14336,TRUE,FALSE
10572,ASV14337,TRUE,FALSE
10573,ASV14338,TRUE,FALSE
10574,ASV14339,TRUE,FALSE
10575,ASV14340,TRUE,FALSE
10576,ASV14341,TRUE,FALSE
10577,ASV14342,TRUE,FALSE
10578,ASV14343,TRUE,FALSE
10579,ASV14344,FALSE,TRUE
10580,ASV14345,FALSE,TRUE
10581,ASV14346,FALSE,TRUE
10582,ASV14347,FALSE,TRUE
10583,ASV14349,FALSE,TRUE
10584,ASV14350,FALSE,TRUE
10585,ASV14351,FALSE,TRUE
10586,ASV14352,FALSE,TRUE
10587,ASV14354,FALSE,TRUE
10588,ASV14355,FALSE,TRUE
10589,ASV14356,FALSE,TRUE
10590,ASV14357,FALSE,TRUE
10591,ASV14359,FALSE,TRUE
10592,ASV14361,FALSE,TRUE
10593,ASV14362,FALSE,TRUE
10594,ASV14363,FALSE,TRUE
10595,ASV14364,FALSE,TRUE
10596,ASV14365,TRUE,FALSE
10597,ASV14368,TRUE,FALSE
10598,ASV14369,FALSE,TRUE
10599,ASV14370,FALSE,TRUE
10600,ASV14372,FALSE,TRUE
10601,ASV14373,FALSE,TRUE
10602,ASV14393,TRUE,FALSE
10603,ASV14395,TRUE,FALSE
10604,ASV14396,TRUE,FALSE
10605,ASV14397,TRUE,FALSE
10606,ASV14398,TRUE,FALSE
10607,ASV14399,TRUE,FALSE
10608,ASV14400,TRUE,FALSE
10609,ASV14401,TRUE,FALSE
10610,ASV14402,TRUE,FALSE
10611,ASV14403,TRUE,FALSE
10612,ASV14404,TRUE,FALSE
10613,ASV14405,TRUE,FALSE
10614,ASV14408,TRUE,FALSE
10615,ASV14412,TRUE,FALSE
10616,ASV14414,TRUE,FALSE
10617,ASV14415,TRUE,FALSE
10618,ASV14417,TRUE,FALSE
10619,ASV14418,TRUE,FALSE
10620,ASV14419,TRUE,FALSE
10621,ASV14420,TRUE,FALSE
10622,ASV14424,TRUE,FALSE
10623,ASV14425,TRUE,FALSE
10624,ASV14426,TRUE,FALSE
10625,ASV14427,TRUE,FALSE
10626,ASV14429,TRUE,FALSE
10627,ASV14432,TRUE,FALSE
10628,ASV14433,TRUE,FALSE
10629,ASV14435,FALSE,TRUE
10630,ASV14436,FALSE,TRUE
10631,ASV14438,FALSE,TRUE
10632,ASV14440,FALSE,TRUE
10633,ASV14441,FALSE,TRUE
10634,ASV14442,FALSE,TRUE
10635,ASV14443,FALSE,FALSE
10636,ASV14444,FALSE,TRUE
10637,ASV14446,FALSE,TRUE
10638,ASV14448,TRUE,FALSE
10639,ASV14449,TRUE,FALSE
10640,ASV14454,TRUE,FALSE
10641,ASV14456,TRUE,FALSE
10642,ASV14457,TRUE,FALSE
10643,ASV14459,TRUE,FALSE
10644,ASV14460,TRUE,FALSE
10645,ASV14461,TRUE,FALSE
10646,ASV14463,TRUE,FALSE
10647,ASV14464,TRUE,FALSE
10648,ASV14466,TRUE,FALSE
10649,ASV14467,TRUE,FALSE
10650,ASV14468,TRUE,FALSE
10651,ASV14469,TRUE,FALSE
10652,ASV14470,TRUE,FALSE
10653,ASV14471,TRUE,FALSE
10654,ASV14472,TRUE,FALSE
10655,ASV14473,TRUE,FALSE
10656,ASV14474,TRUE,FALSE
10657,ASV14475,TRUE,FALSE
10658,ASV14476,TRUE,FALSE
10659,ASV14478,TRUE,FALSE
10660,ASV14480,FALSE,FALSE
10661,ASV14481,FALSE,FALSE
10662,ASV14483,TRUE,FALSE
10663,ASV14484,TRUE,FALSE
10664,ASV14486,TRUE,FALSE
10665,ASV14487,TRUE,FALSE
10666,ASV14488,TRUE,FALSE
10667,ASV14489,TRUE,FALSE
