"","Kingdom","Phylum","Class","Order","Family","Genus"
"4a32a236aa577a346c2f02678bc43c4b","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"bdb1ebd95f87cef03583951876137b75","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Thermoflavimicrobium"
"a3be00a0e30c303434aa6c906689b4d6","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"9379a39e559c8500eb7af6b6ece35f67","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"19a3b883ec2b9b6420dc6aabecb9d231","Bacteria","NB1-j",NA,NA,NA,NA
"7ef016d900ae5c06bfc283a5788ee388","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"f48236c33dd1a565cdc2f7ed9880ba07","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family",NA
"b91ace1a523f1cfe1fe64b221fb8b3e3","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Planifilum"
"c9486ac716805d713b4ba8372f00b782","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade"
"30a1fa1a324b6d0cea03f614ea178d21","Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA
"ca2c5898114949fe98dd4d8cf2dd865b","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"f50a5208a7a818ceff6cf5ab530a7b52","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Polyangium"
"194e66ce2812e611722da11c1e3d1e48","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"7362f1e89d336e480d75b4c3aebfd9a2","Bacteria","Desulfobacterota",NA,NA,NA,NA
"f25f6c21a9c5579ed74a17f60b0e36a9","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Ammoniphilus"
"8d2f52fc7398d129a08e7673fc6cd929","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"6baa4545d05956b9fddb16fd164c99a7","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA
"197b5513df1f96256d5e13610d99c634","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae",NA
"fa62351943537b5af9d6c54230cfc3c5","Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis"
"76611a6dc229201c9ab9ab58e182cc15","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella"
"33442e830f211712e2d7246259110788","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"e00fbf62fb7526ff7f73abc7706e8267","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"e69bf6dd4a4f3bbabe03d394c265ff5f","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium"
"d58c9dae50c7ea928f464545f83567e9","Bacteria","Proteobacteria","Gammaproteobacteria","CCD24",NA,NA
"1f658c6386dcf56cad8de88b2d767426","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767",NA
"f33d6432b0172669c2e273dc7444c25f","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"7b55deb012c0bfeac32dc24c58f198e0","Bacteria","Firmicutes","Clostridia","Gracilibacteraceae","Gracilibacter",NA
"376bb365de55ef55fb92ec551dd2566e","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae",NA
"d234898df32d32953678e93fe4ba83c3","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"ee92eb63d7b21bc28ba567608993da33","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Tissierella"
"6be6571e5e9391fa15df60ad9e347ea8","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae",NA
"56cce005d70be1360e5971d0c46d10d5","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"3a5e24f1cd0d0d472140de2be41f95e8","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 9"
"9d6212644160c99355ce171a38982b16","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales",NA,NA
"dd5e611da30916196786531e65e41aba","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis"
"3121c8ac9f0acf7b662982653f624760","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"e755bb326862daa314978faae88cd013","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"0ef377bf7bbf21318e6d473384f13c1e","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA
"34181dc753f97ec5729e23fa2b1c78dc","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"2a87ff469aaee6f9e103389da7ae0477","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"826a7ec70e97d3c2349b3b5c15f54141","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales",NA,NA
"2b213fbed9caf6d51feecc5cc0ace02e","Bacteria","Acidobacteriota","Subgroup 5",NA,NA,NA
"61a18aebbcd6c3dc33b484dccfa73d24","Bacteria","Acidobacteriota","Holophagae","Subgroup 7",NA,NA
"9261000cb1356177cda2d2347d5a71ff","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"9aecd0010f84d322571bd7ad7eeee4af","Bacteria","Chloroflexi","JG30-KF-CM66",NA,NA,NA
"ed3a805ce18d2639290d5d0ff3ac9cd0","Bacteria","NB1-j",NA,NA,NA,NA
"40e3e43aafb4fd3816bfd9f830ead1e9","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"290b13916dccab9652bae27fa9a38a6d","Bacteria","Actinobacteriota","Actinobacteria","Glycomycetales","Glycomycetaceae","Glycomyces"
"fbeb50b4a598902cdb5fa00ef933afcb","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"6f32b23191c51f1d322918c0900b02dd","Bacteria","Desulfobacterota",NA,NA,NA,NA
"14ffbe8ea42138b08988614899349bcf","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"7469fafbd1f0fc49ed69902c8cc30bf8","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"9b89b0be62f9504c8a9948269aef0d06","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter"
"3a3fba1bebe56d41a194d6c96d03a9a4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium"
"ebb9a9c461be79318b8a3203a73a1976","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"56ef72292da392458e725fcb3b3fa7e9","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella"
"251c4d351392eeed09e79e35e2369b5d","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17",NA
"4a253f3131bcd36f442b85497d825faa","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Candidatus Jidaibacter",NA
"3bcd0e0b0ed37f63b5e30c52c67e5683","Bacteria","Proteobacteria","Alphaproteobacteria","Ferrovibrionales","Ferrovibrionaceae","Ferrovibrio"
"ce2ab9ed643e98280613921b34bbe035","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylocaldum"
"826a5300584333ba0a2fcb05bc761c36","Bacteria","Proteobacteria","Gammaproteobacteria","R7C24",NA,NA
"b0cd449b50272eace087683f5cdc7776","Bacteria","Acidobacteriota","Acidobacteriae",NA,NA,NA
"654b877a4813ba30dcf8479f552ae437","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 10"
"a4ada51d890ed75094afb172e6b5e088","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas"
"2ffdadc37a5d3bb7bd94c8144c85af5a","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Parachlamydia"
"88f5451058226b85eafe0f581d927c1b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"0416ba1de33910b195472afb2943fd4d","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA
"3021e03c075f409a9272f491121cc9db","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"8de30472092cb4b5519b23e60ca0c29b","Bacteria","Firmicutes","Clostridia","Gracilibacteraceae","Gracilibacter",NA
"4195f8e039aaa86d5fde560d344cd5e8","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae",NA
"a667e21196c2c24340291751bae81b9e","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae",NA
"74d2b8b1a9a2e7a2181b916a18c09290","Bacteria","Firmicutes","Limnochordia","Limnochordales","Limnochordaceae","Limnochorda"
"5624af717ec8cbaecf6203286d45ba5d","Bacteria","Myxococcota","Polyangia","mle1-27",NA,NA
"b61b15df9289abb8f2a3af36db292d2b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA
"b35d9dcc9bf90950387c47565577f565","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA
"4942f61b50982f3a180f80e12e5f50a2","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA
"7d93582dba06fc1cce782c7b4a5d526e","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"abd64ab59f804982be91bdcf1832634b","Bacteria","Elusimicrobiota","Elusimicrobia","MVP-88",NA,NA
"be96df0f6dc3350a1a7983b1ce864336","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 10"
"bbe4a781befc78dcea66d6a3fb860f99","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Turicibacter"
"9e6be01f7043e1cacb4948c315784019","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","mle1-7"
"4a0b6ce5e195fbc051baa2de085753ba","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"7eeaf4693d06ed375f728cfeb9663a0f","Bacteria","Gemmatimonadota","S0134 terrestrial group",NA,NA,NA
"4d621028e8d3f47e91ecbd4aa2e7e5ca","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Thermobispora"
"634f7a28319d8c96f0686c3eda328de5","Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis"
"f30fd993fb955b2931177935b750ac48","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Gracilibacillus"
"0b1677cf3ed07fc297b024db835c83b4","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"3b74d7a331bd18a7c409faed3ff20150","Bacteria","Gemmatimonadota","BD2-11 terrestrial group",NA,NA,NA
"7523e82d2253fd99cbf4189cd6e8a56b","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"b08270d63e2536a375949f0b15740298","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella"
"119aec48a645b266d242a2531301bbc9","Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","Ardenticatenaceae",NA
"d04639b6bc20a233b515e273af370b07","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"fff0ddf19c1472b71ce5c86bab788834","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"9043284a16a477a388b842c65a61f1e0","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10"
"adeb6726c85b65a9c3b3f5ff6cfd14e6","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinomycetospora"
"c512343920853a6bda1c1641ead7d66f","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"e3310958f8230e4b9a76ce51530eb39f","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"11af59d79a67fc0c305221e68f836c09","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"81ec110239a603a0d1bdb28dcc6e78fb","Bacteria","Acidobacteriota","Subgroup 22",NA,NA,NA
"cd3a37717f12357d402040d72bcf1319","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"2b2267b35f20289e451c14dda90302d7","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"5dd0c3dd22bb3a4be85ec9bcb39490ab","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium"
"dfec63be54b05ed304562b238ab4efe2","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera"
"3d5e0bd07c4e8e8f4edf6ba798af7e05","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"b46f1b1dace92ec1c288d3ff9a3d473d","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae",NA
"534f850474f0d1332d19434696707389","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Nesterenkonia"
"03625034a58d09fb33a7be563e59d8b1","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","HN-HF0106"
"94ae969c1f79977cd9e74ba97683e8b7","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","IMCC26207"
"44e819db270b1a492971bdfdfabc7cea","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Turneriella"
"dfff186e9f518f28d8a1c813ba2e895c","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"7827354a3b3d6a090c74c200a545e12c","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996 marine group"
"16f8b94c7c87626d395150a60de0b34b","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA
"003d019449a931623122be894c311573","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis"
"a01658793b24182f06c9c794e57bd02f","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Sporocytophaga"
"98eac5e471511deb8a7ac11d938641ec","Bacteria","Gemmatimonadota","BD2-11 terrestrial group",NA,NA,NA
"52fd0ebdb08230a11f83379c0506b135","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Thermoactinomyces"
"e0f70db82fc331f2dcd35473ed95c232","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia"
"e8d82b81271fc3e659af26d047cd933a","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Waddliaceae","Waddlia"
"378cd50a80ecf30f13d7e7f5851fcbc7","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Pelagibius"
"48685dcc00bff11a359d703c0668f565","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA
"56da8f98d02444adb409594404369994","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"6fdbf42c97d0c637bb6fd61a24e6a03d","Bacteria","Myxococcota","Polyangia","Blfdi19",NA,NA
"1beb1c6f88acf55173992443010f2d2d","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae",NA
"826d5587d25ff530bf1227ae9bc711d4","Bacteria","Myxococcota","Polyangia","Blfdi19",NA,NA
"5f0d0e0c0f5fba7468a9f715d287c514","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","37-13",NA
"f76b28a9fc40010e5b3d4b97795fef5a","Bacteria","Proteobacteria","Gammaproteobacteria","R7C24",NA,NA
"f23ff57be96ab5746a2c63606c24eea8","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"029e328cd84c7de9e2d27e745123d103","Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus Alysiosphaera"
"59f63323198e852e32bbe37689de9bb5","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae",NA
"af1d58e4d82e3b9831c2bf31b11c4958","Bacteria","Desulfobacterota",NA,NA,NA,NA
"f35c471da2ad40f56b7c05733f0a8611","Bacteria","Acidobacteriota","Acidobacteriae","Elev-16S-1166",NA,NA
"a731dfb71b4736055259c09de57068c7","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"7a327807d47ae05a0e8aee5fdc87a5a1","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"03376c18b18133a9280a770229a9c217","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"5e129432608754a9d481e12761ed739a","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"cd1daaa744b7e966c05df9594e24ecda","Bacteria","Firmicutes","Clostridia","Gracilibacteraceae","Lutispora",NA
"53b1c94c71b58520dea6fc6a1fa4642f","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767",NA
"fe6c70816a92f30bdb46758dbf5195ef","Bacteria","Gemmatimonadota","S0134 terrestrial group",NA,NA,NA
"afd1146cef94c068b3c4aff205734b57","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Sedimentibacteraceae","Sedimentibacter"
"011b441c44dd9906587d9aeb9668d72d","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"44e3cd9772c6ff11bceb30d57c4d9f9b","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"c7f1c1ad9ed23f5e9616eaf34072a8a6","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Ornithinibacillus"
"94da7c30af1bc83507415cc54d38771b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"cd345630fbc185e8b27295f7ce47e81f","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus"
"b6801da2dd407c255dc6795dde13bda0","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Ammoniphilus"
"3aa8e27fc07896ade49e2048da22c96b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium"
"2694ec4fb1f74f6378d17fd33c6c784f","Bacteria","Gemmatimonadota","S0134 terrestrial group",NA,NA,NA
"ddf59b5e5c51cb845df74d313a928c39","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola"
"45c141ef4cebf3fad21a53205aa8c5c3","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"ad6b0258303a4d3ffca719e0853eb50d","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17",NA
"65c9236b539cd8d2096d10f99a2284fd","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales",NA,NA
"9407452a9c4a69d0a2c8deb149dfb0fe","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","HN-HF0106"
"942365f9d943957d25a727cae5de9eb2","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae","Isoptericola"
"c695014a9a113d8818fa990b1c0fa222","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"6ae1aa715915041a5deffa807bba9122","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella"
"c44e8dd67c9329c95e0ed698de66964e","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"a0f5789a6b12e75ddd8f0cd1715ab7ef","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",NA
"ce35ea3a1a4530f60e4e8d8f8bf2ab1c","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter"
"7357db7bb819d7caca7db5972429a213","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"2ca4a237f21ccef2bd49bc2f4439d76c","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola"
"3a59bc6e3dd02c2c06d13b24a2f8e3e4","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae",NA
"62b3f0e6c53384a899011fd181dbffa9","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17",NA
"f40fec8de59f320394f88c266225ecf8","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"fc812eb698e1c1f74bdc34890cc66884","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"1ac62ba2523c5508c27531a66c986612","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"8059f78455991930a851783fea222ad5","Bacteria","Planctomycetota","Phycisphaerae","CCM11a",NA,NA
"3c36c2385b7f63da0a06145f1121317f","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter"
"73cc29eca8c891fb48ea7e986e426127","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade",NA,NA
"b647d18734c2ad4a262c89b834bbb211","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"24215a5dfb2036a6cd0764272300778b","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"99cffffe9dce0d3b58446e066860230f","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"e11d3626bff9ca5247dd68af5859a182","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"335e0aa4b8c7719837ff936b201f2767","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"86e52c7287b05a23037e08e5dc3d8137","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"614507968a6f8043c3c7e7e1b94199e0","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"95e2f7d82e9dccf9a12bc59886405c33","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
